order_id,order_year,order_month,actual_delivery_date,estimated_delivery_date,date_diff,avg_month_diff
1b707b39012c0b3ca09069f1063a8811,2017,12,1/12/18 23:43,1/9/18 0:00,-3,13
4f47a3029d8fccc7276b8545bb5a9869,2017,12,12/26/17 22:09,1/4/18 0:00,9,13
e471b8e7eaa8fd21277e359033828817,2017,12,12/14/17 1:22,12/26/17 0:00,12,13
40b5da88b2b1811f86becbe62d53eb30,2017,12,1/4/18 10:53,1/4/18 0:00,0,13
a40078ea7fe9b53ed9111085c0e9de35,2017,12,1/9/18 20:51,1/17/18 0:00,8,13
c42d511bb52d7f195c92a0c973109976,2017,12,1/10/18 21:08,1/19/18 0:00,9,13
b298fd28139da45209ed96d965b7a1ad,2017,12,1/8/18 14:10,1/9/18 0:00,1,13
67b161a02da45b7148b386cd8e8a668f,2017,12,1/17/18 18:21,1/16/18 0:00,-1,13
3ce26aacf28386c1f8913ea395e47c97,2017,12,12/20/17 19:29,12/27/17 0:00,7,13
c63848e969568be35bddd0e96f1c4285,2017,12,12/12/17 19:32,12/21/17 0:00,9,13
55d35fc64cb8a8dd602157e01de8dafb,2017,12,12/21/17 18:09,12/27/17 0:00,6,13
65c3a33271e3070af95cc3c03018871d,2017,12,1/5/18 17:25,1/5/18 0:00,0,13
e243ccdb006cb9caed53a57e7daa5c34,2017,12,12/27/17 16:44,1/5/18 0:00,9,13
50a6272e4de975f1b97fca4f68157f84,2017,12,1/8/18 15:19,1/16/18 0:00,8,13
dac20199c3b53e630f19bf3dc1744bba,2017,12,1/12/18 20:59,1/8/18 0:00,-4,13
691b40963b9004f0e49ec2a003f19043,2017,12,1/13/18 1:26,1/23/18 0:00,10,13
5278f92718cd6d3de89da59a99515b34,2017,12,1/3/18 14:10,1/4/18 0:00,1,13
b6144031396a6d8e9f9f10d110f5449f,2017,12,1/6/18 0:53,1/18/18 0:00,12,13
64251db62c4860cc0d2d2b0e1f2ff813,2017,4,5/3/17 13:39,5/11/17 0:00,8,12
66057d37308e787052a32828cd007e58,2017,4,5/24/17 8:11,5/18/17 0:00,-6,12
d2142399ae9975a18c099e642c5e48f9,2017,4,5/29/17 8:10,5/25/17 0:00,-4,12
759fc8b3cef1012f6d8c6fc9db642fbe,2017,4,5/8/17 14:12,5/10/17 0:00,2,12
33baefa752f2d98a008d4330d306d3db,2017,4,5/5/17 13:26,5/15/17 0:00,10,12
0c699835432f5ca06e878ed73f893b05,2017,4,5/17/17 10:04,5/17/17 0:00,0,12
20b99bf1ea8fdeca4e8f4872c584d0ec,2017,4,5/11/17 10:42,5/10/17 0:00,-1,12
f12ef7eed107de3791b1db5b8cd4852b,2017,9,10/3/17 19:22,10/13/17 0:00,10,11
81e4c4d7594a8111a17da1f1b399ba07,2017,9,9/25/17 18:18,10/5/17 0:00,10,11
d0c925dd85481e3b99bbc725dc56e1a9,2017,9,9/30/17 16:58,10/6/17 0:00,6,11
4ba950df08c74788b24c665c7e40d4ae,2017,9,9/22/17 16:25,9/29/17 0:00,7,11
5a65cedc025f607cbdb4c5219f648ae3,2017,9,10/9/17 17:46,10/18/17 0:00,9,11
dfc7bfc60d0dfafee75e8eec014851f9,2017,9,9/18/17 20:12,9/26/17 0:00,8,11
61ff26ac3b205fc54a7431bb3b032cf0,2017,9,10/1/17 15:04,10/4/17 0:00,3,11
7c9d9d4d723a61250d119c3ba8b1d27b,2017,9,9/26/17 15:53,10/5/17 0:00,9,11
6ad444f05cfc745b52fc228341482e98,2017,9,9/18/17 14:37,9/22/17 0:00,4,11
82de2fedb028c674daa827d7984fea98,2017,9,9/29/17 17:24,10/9/17 0:00,10,11
b1e4c784d72d000802c113dc0d4420d0,2017,9,9/28/17 20:45,10/4/17 0:00,6,11
6920ef9156484c35b45b8a13656860bc,2017,9,9/25/17 20:36,10/4/17 0:00,9,11
47aae990d1ea088fd601ee94fcdfe652,2017,9,10/16/17 21:44,10/6/17 0:00,-10,11
acec051085be2d0f06efc5fd2f9037c9,2017,9,9/20/17 22:51,9/29/17 0:00,9,11
de983bdf0e92645dd32e0ba39d8e7dd8,2017,9,10/16/17 22:14,10/26/17 0:00,10,11
a5699e91157fd53a3c93f645452e88bd,2017,9,10/18/17 21:38,10/9/17 0:00,-9,11
9edc774532d35fdc536fee78a41cce9d,2017,9,9/27/17 19:57,10/3/17 0:00,6,11
a0563252fd4da955a4bff4e622f4d81f,2017,9,9/18/17 20:43,9/22/17 0:00,4,11
d04e2331c1a87bfcf53605399f6445bc,2017,9,9/8/17 21:53,9/15/17 0:00,7,11
2059d0da82b7b8d60f4a609d795bc9ed,2017,9,10/3/17 17:21,10/10/17 0:00,7,11
02f6d9982a52e44cf5a2be82598d078d,2017,9,10/4/17 16:20,10/10/17 0:00,6,11
bcdd7ead3db5a78858c07e491d022d21,2017,9,9/9/17 14:53,9/15/17 0:00,6,11
273ca519104461b29b7e89ebad868563,2017,9,10/17/17 20:11,10/23/17 0:00,6,11
55d5398213ed7a57e6841a7f436872fd,2017,9,9/11/17 23:02,9/18/17 0:00,7,11
09026ebcef956ddfbc9af4af7c46d377,2017,9,10/4/17 22:55,10/10/17 0:00,6,11
f6eb2f9a7f09d846ead6c089f9ffeab7,2017,9,9/27/17 21:53,9/29/17 0:00,2,11
3be2b1040cee4f1c19a48c57ca3d2640,2017,9,10/6/17 19:47,10/2/17 0:00,-4,11
b259e2247d6ab1750b9e4789b87b3f23,2017,9,9/20/17 22:07,9/28/17 0:00,8,11
a806770e48c22cc0c2607982f3e87e30,2017,9,9/15/17 18:53,9/25/17 0:00,10,11
940b17cda16a315ebce41e39a03a759e,2017,9,9/25/17 19:49,10/5/17 0:00,10,11
5fda248f43023d5528e3a28e886f9b8e,2017,9,9/26/17 20:15,10/6/17 0:00,10,11
bb2333fb2f478ee47fffef086d24da16,2017,9,9/25/17 17:42,9/29/17 0:00,4,11
fc9cfa2de496ffeee8c591c87070664f,2017,9,9/15/17 18:32,9/25/17 0:00,10,11
77810238ed0e20808a213bcdb0de6ae5,2017,9,9/19/17 20:06,9/27/17 0:00,8,11
74598d42a2d833a5b9527fcd752a1185,2017,9,9/28/17 17:43,10/4/17 0:00,6,11
877893a9d335938c3fdaeed687b3f6e9,2017,9,10/12/17 13:32,10/20/17 0:00,8,11
b15da40ece9d0f3c3440837babcb1a31,2017,9,9/25/17 19:32,10/4/17 0:00,9,11
aac66aa37e3c8d0fcc9571062fabb261,2017,9,10/17/17 21:55,10/26/17 0:00,9,11
eb7a14bc7848b286eec69794221438a8,2017,9,9/17/17 12:58,9/25/17 0:00,8,11
3837316347c6731a7368bd44a3b613bc,2017,9,10/16/17 23:43,10/25/17 0:00,9,11
f03420f7fe5633764a9eed270f0cf359,2017,9,10/6/17 18:28,10/16/17 0:00,10,11
76d1d5d9e614ab4fc54310fda49855b2,2017,9,9/30/17 14:03,10/6/17 0:00,6,11
45a0a5dc315fa233270e5c4778e54e87,2017,9,9/21/17 20:23,9/29/17 0:00,8,11
d45738e3173a63ac6deeaa1b2168314f,2017,9,9/18/17 20:33,9/27/17 0:00,9,11
15040f094b4f4a45a4d885dd036842af,2017,9,9/29/17 13:52,10/6/17 0:00,7,11
41f1c1e22e7befb68bd39a783477ffb2,2017,9,9/20/17 18:03,9/28/17 0:00,8,11
af49eb64bd96a66df6582e592168e004,2017,9,10/16/17 19:32,10/26/17 0:00,10,11
cbb0c16aad97026473749dae23084e7c,2017,9,9/26/17 19:00,10/5/17 0:00,9,11
9fc1cdaa591d198154efdbf0e8e33712,2017,9,9/26/17 18:48,10/6/17 0:00,10,11
40cc087704cdc9456b35cb98bbd6c8fe,2017,9,9/26/17 14:27,10/6/17 0:00,10,11
30afa4792f6e5ee287ff87fa649e56f9,2017,9,9/6/17 17:33,9/14/17 0:00,8,11
3240c29a58e0f5100088c091d4a9a0e2,2017,9,9/13/17 20:08,9/21/17 0:00,8,11
b8b3f1a93f6899699c4cfab3f0cb85e0,2017,9,10/15/17 16:43,9/29/17 0:00,-16,11
b41304e99b5c1abf0181ee31c8b17146,2017,9,9/13/17 20:22,9/22/17 0:00,9,11
d6b40eecfed664621ea3e0076d2a58aa,2017,9,10/18/17 21:49,10/27/17 0:00,9,11
8cd8ab3299e57a72f3b279754fc9847f,2017,9,9/20/17 19:05,9/25/17 0:00,5,11
e7541673fccb361d1221c62bb45ad1cb,2017,9,10/9/17 20:43,10/9/17 0:00,0,11
53e4afb03a9d1fd1346cb3536d79d326,2017,9,10/5/17 21:13,10/13/17 0:00,8,11
21990fe9b5b40fd681da192e4594884d,2018,1,1/31/18 22:13,2/5/18 0:00,5,12
5ceb3e4ee314981936b94070f2bf8270,2018,1,1/29/18 12:59,2/8/18 0:00,10,12
5253f3630960eb737c90b4ea7cf42614,2018,1,2/15/18 23:35,2/16/18 0:00,1,12
904d11cd469667b16a5120682899827a,2018,1,2/20/18 18:36,3/1/18 0:00,9,12
1116eef143ff0ec32867729b83df8530,2018,1,2/17/18 0:58,2/20/18 0:00,3,12
df6b7e4d84d400a45f67fb12a8b2881d,2018,1,1/25/18 19:08,2/1/18 0:00,7,12
727c518f08e50c90816678d404111db2,2018,1,2/14/18 20:42,2/20/18 0:00,6,12
0faccee831e15bfa7b6b1bef3eeba735,2018,1,2/9/18 23:29,2/20/18 0:00,11,12
215e5ab8d123b9e04a3c1185d90fe780,2018,1,2/24/18 0:33,3/5/18 0:00,9,12
8455db911d020aad3cc78b9fad423695,2018,1,2/6/18 21:56,2/9/18 0:00,3,12
3a4ce496edcc2323227f5a6726d1ed49,2018,1,1/30/18 17:23,2/5/18 0:00,6,12
031096cba2ef517ed59888ecb13d69e2,2018,1,1/16/18 16:33,1/26/18 0:00,10,12
b387f865628d82d75c2c17b2f18e02fb,2018,1,2/12/18 16:28,2/23/18 0:00,11,12
1f72c797b1b82ab729c38055a2921b2c,2018,1,2/14/18 21:56,2/21/18 0:00,7,12
7fae897a23c0c0b24a16aa156a536f91,2018,1,1/26/18 13:42,2/2/18 0:00,7,12
023faf5fac58639f7cf53cb7dd219859,2018,1,2/2/18 22:48,2/6/18 0:00,4,12
9cb6476278f2baad1be61b03dc7c8d59,2018,1,1/8/18 15:19,1/19/18 0:00,11,12
0810ae0fa88d7880bf3d2fa5fa172f60,2018,1,2/15/18 20:32,2/19/18 0:00,4,12
9deb96b0101b346adab6ec2418c56e7c,2018,1,2/16/18 15:06,2/21/18 0:00,5,12
df568f7f29522ff496adab0dcd60a3f6,2018,1,2/6/18 21:22,2/16/18 0:00,10,12
7c97f3002c24421012ed83f34b377c3b,2018,1,2/19/18 19:22,3/1/18 0:00,10,12
53d24131ea4ca6a7c6f0cc03e2edfcab,2018,1,2/3/18 13:41,2/9/18 0:00,6,12
1da63677fa1ab2793e98f11327b5756a,2018,1,2/22/18 12:49,3/5/18 0:00,11,12
ee44ba984c6672cf6f87358e64b63a64,2018,1,1/26/18 23:28,2/5/18 0:00,10,12
36fa95f01d9fbb6f3605c6b758460ce0,2018,1,2/20/18 22:50,3/1/18 0:00,9,12
2eadb8e36b6d6465dc9e2e3f3b95751d,2018,1,2/28/18 19:41,2/21/18 0:00,-7,12
56b7ca6309bd6a7a28e721e5d4b0b490,2018,1,2/4/18 13:05,2/8/18 0:00,4,12
1eaa935853fe167483625d418b44a5ca,2018,1,2/20/18 0:52,2/14/18 0:00,-6,12
bad46ed77a751d33a1a1b352075c3cdf,2018,1,1/30/18 14:37,2/2/18 0:00,3,12
ec43c57e035991962d29648ea5463096,2018,1,1/27/18 12:28,2/6/18 0:00,10,12
bbab597cf5357b95cfff24d3ce830088,2018,1,2/14/18 19:42,2/9/18 0:00,-5,12
f769d5778736c059f21be80b520c0b86,2018,1,2/15/18 21:14,2/23/18 0:00,8,12
f6151443391cbb0f7fb0fcaf6d79e963,2018,1,3/13/18 23:16,3/13/18 0:00,0,12
86c1a1c5de6b99e0aed1e7f053862ff9,2018,1,2/14/18 21:38,2/22/18 0:00,8,12
e2b2feccda2c913e120d23c72b550cca,2018,1,2/27/18 0:17,2/26/18 0:00,-1,12
c6348cac7802ee9fd447ba1162bea658,2018,1,1/28/18 15:12,2/5/18 0:00,8,12
519969ff2784ef6b51d1a89f1534c23f,2018,1,2/27/18 19:16,2/22/18 0:00,-5,12
df01064b1830e79d98304217aaccbac0,2018,1,2/5/18 17:48,2/14/18 0:00,9,12
f9b4c8173a45d1b57d0bcf5400a6ccd4,2018,1,2/7/18 14:46,2/8/18 0:00,1,12
75eb4961753a34329f5bcd1b654a7ea4,2018,1,2/14/18 21:20,2/19/18 0:00,5,12
320830bbdec047e0eb59a44965450195,2018,1,2/7/18 1:15,2/14/18 0:00,7,12
88f162df555c1ba5f45becb23b9e521b,2018,1,2/23/18 19:07,2/16/18 0:00,-7,12
4808bac50299cd731a53c8c9f38c9a96,2018,1,1/25/18 19:11,1/31/18 0:00,6,12
58091d2b77a13202800dfb2a00879f51,2018,1,2/5/18 20:47,2/15/18 0:00,10,12
33e70b1305003580be0b34472acce620,2018,1,2/15/18 20:16,2/22/18 0:00,7,12
faeb0ac7f6e1480f3dd14e5cd802dc8a,2018,1,2/6/18 18:33,2/9/18 0:00,3,12
21ce1808ea117d397cae34b95036a4c7,2018,1,1/31/18 17:34,2/9/18 0:00,9,12
22a6d394ca7d999b417f339db55d2cf8,2018,1,2/5/18 19:49,2/16/18 0:00,11,12
050c064324e4ea0fd891e928b776a24a,2018,1,2/9/18 17:29,2/15/18 0:00,6,12
241ed1aad96c4cc788ee6f8ab96242ef,2018,1,1/25/18 2:17,2/5/18 0:00,11,12
ce5202f7d924f69727cab0ead92eea21,2018,1,1/29/18 19:52,2/2/18 0:00,4,12
114fade4f3b82f8b065771e1b3c0ae14,2018,1,2/2/18 5:39,2/5/18 0:00,3,12
d28830771e797451d8886435458033bc,2018,1,1/26/18 22:33,2/5/18 0:00,10,12
59d8e36b1b4db3624866d8f4cf0d0a58,2018,1,1/31/18 22:08,2/8/18 0:00,8,12
6df2cfb6624c3e0b13775087f1cda182,2018,1,1/30/18 20:38,2/7/18 0:00,8,12
afb8f47ec32e4f5422faa50ed40127d4,2018,1,2/8/18 20:52,2/19/18 0:00,11,12
baf8c1534a8e5161869ead8d0d8986c7,2018,1,1/17/18 21:27,1/26/18 0:00,9,12
d7a02af9805cff844c09f3fcf61a73b2,2018,1,2/5/18 22:22,2/14/18 0:00,9,12
cb0168a6ece894f2e8329582577ddf5c,2018,1,2/10/18 11:49,2/19/18 0:00,9,12
890808772a9033ae8c53ca09ef4d95a7,2018,1,2/16/18 17:34,2/22/18 0:00,6,12
1894d82dee0829455132dc62056cd7da,2018,1,1/31/18 0:33,2/9/18 0:00,9,12
26693e638808e1e5a1b09eaa16a1fde8,2018,1,1/12/18 21:06,1/19/18 0:00,7,12
3c874b19a0eb27d93a473e03468d44b2,2018,1,1/29/18 21:45,2/7/18 0:00,9,12
7219bbc67d036600cbc65e84abfd581a,2018,1,2/6/18 16:08,2/15/18 0:00,9,12
2af21e3d4dfd0aeb032cc78b514f5a29,2018,1,1/31/18 18:35,2/9/18 0:00,9,12
1e5958074c0e0c8c32ca98a2155b4ac9,2017,12,1/13/18 12:52,1/17/18 0:00,4,13
a3f91830d0e848e2824d4c772ebb7772,2017,12,12/19/17 19:03,12/28/17 0:00,9,13
eaec9353fdfdae46bfe3cd8dac18b0c8,2017,12,1/11/18 14:06,1/17/18 0:00,6,13
8ff3300441375a48890e65ad8d06233b,2017,12,12/28/17 14:59,1/8/18 0:00,11,13
2d5abff139e8101029312b689bfeae7a,2017,12,12/7/17 21:53,12/19/17 0:00,12,13
ba75b10a16e530cca75088408909b325,2017,12,12/18/17 19:43,12/28/17 0:00,10,13
eeba00e11fa68a44e8f8ea73e40da5b7,2017,12,1/9/18 1:38,1/19/18 0:00,10,13
880a2443009447fa88b518da4806fc93,2017,12,3/11/18 21:06,1/30/18 0:00,-40,13
e72e5c3d6b68cd8c81559186a0ebc58f,2017,12,2/1/18 16:58,1/16/18 0:00,-16,13
14b28f4fb9a1df2b37343827f4ee5a33,2017,12,12/11/17 12:28,12/20/17 0:00,9,13
931a32b4ca3fdc36741af29ea645d8bf,2017,12,12/21/17 21:34,12/26/17 0:00,5,13
c55052f6b044dc3d948eb0346015e10b,2017,12,12/8/17 13:42,12/20/17 0:00,12,13
83fae28795d7d8f02ff4edb1e9e78226,2017,12,1/9/18 13:38,1/17/18 0:00,8,13
79f61e04126281ee53dfb2a9d04f2179,2017,12,1/6/18 12:54,1/9/18 0:00,3,13
f33a36605bf3a9368badd6072ecc5172,2017,12,1/11/18 16:52,1/22/18 0:00,11,13
de658852c7c4ebef68f148bdd87fbf41,2017,12,1/23/18 18:48,1/19/18 0:00,-4,13
40e469fab44c238159217463721b36a3,2017,12,12/28/17 23:51,1/9/18 0:00,12,13
ad286e926f0a816e7b604bd0c9db8b1c,2017,12,12/22/17 20:09,12/27/17 0:00,5,13
445b8011d509adb520744d60fed763d1,2017,12,1/4/18 2:32,12/27/17 0:00,-8,13
be449a37a242b89d7c027246275dc0f9,2017,12,1/18/18 16:53,1/30/18 0:00,12,13
75cd0e4d0a84e6252212e626a525d06b,2017,12,1/11/18 13:32,1/22/18 0:00,11,13
da0686c22c00de36d95422798bdd9cde,2017,12,1/18/18 18:39,1/5/18 0:00,-13,13
acd8818cd21fdfa62f891ceb60326435,2017,12,12/19/17 16:48,12/29/17 0:00,10,13
af3a99830ba4f46c5814e23ed92ef8cc,2017,12,12/9/17 12:58,12/21/17 0:00,12,13
9f363e28be707432b8173ded00f855f2,2017,12,1/4/18 13:07,1/11/18 0:00,7,13
8e0b25f18db440912bbd8f49eea80abc,2017,12,1/22/18 14:39,1/9/18 0:00,-13,13
298b4b88615e99709a35cfaba9ede56f,2017,12,1/10/18 20:27,1/15/18 0:00,5,13
0dacf04c5ad59fd5a0cc1faa07c34e39,2017,12,2/21/18 1:25,1/17/18 0:00,-35,13
86b71e20160a9da812c97f9705d1b5af,2017,12,12/16/17 15:03,12/28/17 0:00,12,13
d5fdd830fd27ad1acd2e9b17c08e6e92,2017,12,12/16/17 16:19,12/28/17 0:00,12,13
f1adecdec113c6c915849913c65ddd59,2017,12,2/2/18 22:18,1/19/18 0:00,-14,13
fcbb6af360b31b05460c2c8e524588c0,2017,12,1/11/18 0:27,1/5/18 0:00,-6,13
dfd167dbbee0457152ea56ac9442f945,2017,12,12/28/17 16:29,1/8/18 0:00,11,13
5ab0d948812c5129aa5d2816e32c05fd,2017,12,12/20/17 15:09,12/27/17 0:00,7,13
cd2b64ece8152d14bfbd040bfe7502fb,2017,12,12/30/17 11:51,1/5/18 0:00,6,13
08a5453387460507541a8dc95bd67856,2017,12,12/26/17 22:06,1/4/18 0:00,9,13
6677dfc653950d84f87baab07c112a77,2017,12,12/12/17 18:42,12/20/17 0:00,8,13
9d0c12dbf76bdf0cce437cc6128e0d55,2017,12,12/26/17 16:52,1/5/18 0:00,10,13
95e2bf3af9b01a4c24043bac75935bda,2017,12,1/9/18 19:20,1/18/18 0:00,9,13
e15b4d4792319e939f82008479734433,2017,12,12/15/17 23:38,12/27/17 0:00,12,13
c27ae1c289e22822c3f5d0b6afaa710d,2017,12,12/15/17 21:56,12/27/17 0:00,12,13
78b0a4015f5da60b5e2371d7fea67658,2017,12,1/4/18 0:44,1/15/18 0:00,11,13
c5f4d1c5cbf9d72770da8631e122d7a4,2017,12,1/8/18 16:48,1/18/18 0:00,10,13
497260b9290b6023e122bda1f4cd1ae6,2017,12,12/17/17 16:47,12/27/17 0:00,10,13
6241d4d4f892b5cb3ca99b0f1cd18375,2017,12,12/22/17 21:19,12/28/17 0:00,6,13
4eecbfcab9ec27fad7e24ac94f9a032b,2017,12,12/18/17 23:28,12/28/17 0:00,10,13
71b27805083cffce474f1bd4263a3b02,2017,12,1/5/18 20:39,1/3/18 0:00,-2,13
52bd968ba85e19e47b9d5f939e4a4b24,2017,12,12/15/17 23:38,12/26/17 0:00,11,13
42de1b3e5c22770a440ee04f373fb846,2017,12,1/4/18 21:42,1/9/18 0:00,5,13
35cf9be605f7018e3827a0349b1afaad,2017,12,12/27/17 20:32,12/28/17 0:00,1,13
2281b9a155dc821e33ba9e7360964450,2017,12,1/16/18 23:34,1/18/18 0:00,2,13
6c23fe4c807bfd4e197fe866a197b689,2017,12,12/16/17 18:22,12/28/17 0:00,12,13
e3254323dd511d109978d37345cdcbae,2017,12,2/20/18 23:42,2/1/18 0:00,-19,13
723ac9c5a1b83772c9e9cdfe4d94f5fc,2017,12,1/4/18 20:25,1/11/18 0:00,7,13
835132b61f09eb393ea7fb85c61bd572,2017,12,1/17/18 17:09,1/22/18 0:00,5,13
afef8c9d77440793d7bf762286fe97fc,2017,12,12/23/17 11:17,1/3/18 0:00,11,13
2490addf3d8f672cae84b56309e075ce,2017,12,1/8/18 17:45,1/18/18 0:00,10,13
5d85e4fe11a0d403cf1313108b0ee754,2017,12,1/10/18 16:44,1/15/18 0:00,5,13
ee88361b6c2439393e5eae2c0685acbf,2017,12,1/17/18 15:55,1/22/18 0:00,5,13
cdbb4d02acee4e30dcd2797d3ed1b510,2017,12,12/13/17 14:22,12/22/17 0:00,9,13
0d8fd53f6fe12430bce52454cc326f8e,2017,12,1/23/18 18:38,1/11/18 0:00,-12,13
fc9c537fba757ca3bd69bf11f7e8cda7,2017,12,12/29/17 20:47,1/4/18 0:00,6,13
7494ff11ec6f65a817b90438cb03cd49,2017,12,12/19/17 14:49,12/27/17 0:00,8,13
713ab5cfa6f7bc9064c48297201793f3,2017,12,12/23/17 14:39,1/4/18 0:00,12,13
cc791081312a967189fa0ec1f58d5ee7,2017,12,12/11/17 18:14,12/21/17 0:00,10,13
ff2d29f5e9893f6157d8fa1cce0278d6,2017,9,9/22/17 18:37,9/29/17 0:00,7,11
18440dc1eacd354c5c6c6f87747e667e,2017,9,10/1/17 15:42,10/3/17 0:00,2,11
7b9e72dad7b74f9bc089a7c543d90061,2017,9,10/9/17 19:59,10/17/17 0:00,8,11
a9953b2f0b1665ac7586cc5a6ac8f58c,2017,9,10/5/17 14:42,10/11/17 0:00,6,11
a2df93db5bfc1556857dd71cf685f2f1,2017,9,9/26/17 16:48,9/27/17 0:00,1,11
7ccdfd3342fd264fadc5bb59e1cfe163,2017,9,10/16/17 20:22,10/18/17 0:00,2,11
779b6f84b404177ab8f8f5cfd0137216,2017,9,9/28/17 15:07,10/5/17 0:00,7,11
5f24553283f2c7a74869675a02035bd7,2017,9,9/22/17 21:50,9/27/17 0:00,5,11
93b78181e649b7f9afa19b6240ced12f,2017,9,9/20/17 15:23,9/26/17 0:00,6,11
13dae3b277e3fe7e2596f842cbb6d62b,2017,9,9/5/17 20:38,9/15/17 0:00,10,11
f80aba8d439df1fe6269f1b52d5b2893,2017,9,9/19/17 18:38,9/27/17 0:00,8,11
c50ed2bf9927ae7e870560f6fb8894ed,2017,9,10/11/17 20:22,10/16/17 0:00,5,11
c1f39bb1d57f413cc9d3086d546b3866,2017,9,9/19/17 19:38,9/28/17 0:00,9,11
9053a7a342729c317ced50baf9de3040,2017,9,10/6/17 18:33,10/16/17 0:00,10,11
ff8bf9c080a3d7c12864f7eba1fdd0c2,2017,9,9/19/17 23:44,9/29/17 0:00,10,11
b2aeaa081ba84843afdf0a5ad31e9832,2017,9,10/17/17 21:56,10/25/17 0:00,8,11
7658a22ab4067d4c92a25cf2835331cf,2017,9,10/3/17 23:02,10/13/17 0:00,10,11
0bba959fbb649221ae07d0c128ba1809,2017,9,10/2/17 16:20,10/11/17 0:00,9,11
019536ad39a0dea8bb75c00359a0386b,2017,9,9/26/17 21:14,10/4/17 0:00,8,11
6cf24cdeeb913dc50be3b7f30ffc3e89,2017,9,10/2/17 19:23,10/10/17 0:00,8,11
e3dfc1d63188473e77b32f94f94aeea3,2017,9,10/16/17 23:04,10/26/17 0:00,10,11
9621eafd687a505c4f065d9181331a48,2017,9,9/27/17 17:30,10/6/17 0:00,9,11
a8715df62ddbba56b77f5ac4ecf71d4f,2017,9,10/2/17 16:58,9/28/17 0:00,-4,11
59a5648d91a60574c541152e2fe1c66c,2017,9,9/28/17 19:45,9/29/17 0:00,1,11
bf19011f60f7f394faf33366baf9fa16,2017,9,9/6/17 17:58,9/14/17 0:00,8,11
24d4bff2b51955551d358847eded0c52,2017,9,9/26/17 12:33,10/3/17 0:00,7,11
5958fb8c6e854b986800307f995fd209,2017,9,9/19/17 20:27,9/22/17 0:00,3,11
adcb2eeef370c9bf98f5d1e975397950,2017,9,9/21/17 19:09,9/28/17 0:00,7,11
0b1651a280049a50402bc56d50785c3c,2017,9,10/16/17 15:58,10/24/17 0:00,8,11
2c03309b2a52be289e66346a5da41209,2017,9,10/19/17 19:52,10/26/17 0:00,7,11
5cf9bee99b19ff8b30c36f0a4d3483ba,2017,9,9/25/17 20:23,10/3/17 0:00,8,11
9f792c846e897702e89fb06829be1b0b,2017,9,10/19/17 20:13,10/6/17 0:00,-13,11
8a9da308d726841021141d81dea615b1,2017,9,9/29/17 15:33,9/27/17 0:00,-2,11
5046b5aa838475ca6c22f6b4e2a59783,2017,9,10/6/17 18:47,10/10/17 0:00,4,11
d3308b06bdecff9a1d9e67f39d0039e7,2017,9,9/16/17 13:05,9/25/17 0:00,9,11
b7736986a062d9a733ac210a459f0dbc,2017,9,10/19/17 20:29,10/20/17 0:00,1,11
c64790d2002c1c29cc6890a8123fb222,2017,9,10/10/17 6:04,10/19/17 0:00,9,11
aa9113495d5498b01ea4a235c64f2849,2017,9,9/29/17 17:41,9/29/17 0:00,0,11
48a8a6c760d13fbcdf6542200ce572b5,2017,9,9/22/17 21:29,9/28/17 0:00,6,11
738ab6c7be5e44aff6c34378317215b2,2017,9,9/25/17 20:13,9/27/17 0:00,2,11
40a1c5c49a15e72aac742ee4ff8308b5,2017,9,9/29/17 20:47,10/4/17 0:00,5,11
37b3c19afcde72dc4b44eab880361af8,2017,9,10/8/17 14:12,10/17/17 0:00,9,11
02df7a4137081ada2a06ac6e2bca6364,2017,9,10/3/17 21:13,9/29/17 0:00,-4,11
82f255ceb9406e722a069255a0d40630,2017,9,9/29/17 12:50,10/5/17 0:00,6,11
286f1870198ca5f7249774729bb46a45,2017,9,10/25/17 17:21,10/26/17 0:00,1,11
91738f432adb50d3fafd082ebfdecac7,2017,9,9/9/17 16:59,9/15/17 0:00,6,11
c3474da948bb89ce980046e431c0752f,2017,9,10/9/17 21:58,10/18/17 0:00,9,11
9fcc8c2f25f450a6a15a295adb501e0f,2017,9,9/21/17 16:04,9/29/17 0:00,8,11
73e6f205ca3c002b2f6b477a6e479cf7,2017,9,9/11/17 18:03,9/21/17 0:00,10,11
1ee3f6b3f68027bf18b0a9e356edc4f3,2017,9,9/22/17 17:52,9/27/17 0:00,5,11
5e0140671ad91ce830fb2b33a3210d1b,2017,9,10/19/17 22:47,10/16/17 0:00,-3,11
34ce4b17ec05e81a70a78a7ff7a76930,2017,9,9/25/17 22:34,10/4/17 0:00,9,11
5cd4de56d310f9546c7dea5611b658d0,2017,9,9/25/17 20:22,10/4/17 0:00,9,11
c10cae5ba4cb39a32bfb0fc880160cfc,2017,9,9/21/17 19:18,9/26/17 0:00,5,11
6042aab766ef2c352f7b2aae4e1f9290,2017,9,10/1/17 14:18,10/10/17 0:00,9,11
46b39d2dce11278e24c0f17526d0f21c,2017,9,9/14/17 15:57,9/22/17 0:00,8,11
d6c586c22c45b70b766fef19e469e86d,2017,9,10/24/17 20:05,10/30/17 0:00,6,11
1dc1eb95861df4745ec5c863b93f9691,2017,9,9/12/17 17:22,9/22/17 0:00,10,11
c75886866a89a0c9a04fbcd4699f3772,2017,9,10/21/17 12:43,10/30/17 0:00,9,11
03d409e5b5b19ae88c43b41b503fdc5f,2017,9,9/8/17 17:36,9/18/17 0:00,10,11
